X,Y,Z,M
3.379743,4.840631,4.846337,10.000000
3.902527,3.472157,5.937416,10.000000
3.990358,5.146225,5.773831,10.000000
8.811945,6.565854,4.624654,10.000000
4.052651,5.423824,5.594869,10.000000
3.454103,4.297316,5.413977,10.000000
3.149107,3.772024,5.345321,10.000000
3.534714,4.556337,5.931394,10.000000
8.443141,6.313025,8.293089,10.000000
5.979867,4.933478,2.118305,10.000000
2.238187,6.127955,5.427476,10.000000
3.703105,5.361605,4.605214,10.000000
3.931303,3.905055,5.656354,10.000000
3.465205,4.720818,4.864771,10.000000
3.355721,3.734086,5.639470,10.000000
