X,Y,Z,M
5.249969,4.543170,4.595615,10.000000
4.486380,5.735943,3.379141,10.000000
4.439465,4.495381,3.895241,10.000000
8.056514,5.077145,4.666342,10.000000
4.480680,4.331799,3.982280,10.000000
4.815121,5.086061,4.174850,10.000000
5.208819,5.519723,4.124425,10.000000
4.998623,4.638424,3.921459,10.000000
3.407485,1.994580,3.820428,10.000000
7.299487,5.146538,2.012482,10.000000
3.478406,6.769709,4.696754,10.000000
4.436815,3.896302,4.821042,10.000000
4.670109,5.427379,3.916981,10.000000
5.216733,4.944341,4.098891,10.000000
5.108972,5.555410,3.921362,10.000000
