X,Y,Z,M
3.046564,4.539744,4.000515,10.000000
4.271964,4.239493,4.102875,10.000000
3.214765,3.665844,3.432969,10.000000
5.655023,3.241718,5.052739,10.000000
3.128598,3.323069,3.675817,10.000000
3.354600,4.195469,4.586463,10.000000
4.045961,4.925270,4.047976,10.000000
3.896377,3.295718,4.138691,10.000000
0.173533,8.459281,3.431648,10.000000
5.657536,2.771566,3.568728,10.000000
3.486003,2.743942,5.583429,10.000000
4.015819,3.430685,4.258702,10.000000
3.262165,4.777619,3.693181,10.000000
4.237650,4.590242,2.722353,10.000000
3.886914,4.957763,3.707345,10.000000
