X,Y,Z,M
4.466201,5.350966,4.367091,10.000000
5.179061,5.677475,3.935094,10.000000
4.353911,4.649848,3.543416,10.000000
8.177562,4.592914,5.818198,10.000000
4.249916,4.145885,3.783615,10.000000
4.532794,5.270667,4.794935,10.000000
5.167648,5.999121,4.183789,10.000000
5.109148,4.104631,4.270002,10.000000
4.468553,1.032882,4.786127,10.000000
5.335529,4.152713,1.977809,10.000000
4.483920,6.518143,3.359161,10.000000
5.144733,4.236255,4.613798,10.000000
4.355557,5.868378,3.818402,10.000000
5.328568,5.510991,2.979787,10.000000
5.002025,6.051377,3.797906,10.000000
