X,Y,Z,M
6.025586,4.228055,4.093169,10.000000
5.305966,5.778272,2.510418,10.000000
5.141990,4.276340,3.182566,10.000000
6.305542,5.848783,1.716719,10.000000
5.141183,4.319125,3.277326,10.000000
5.660404,5.046968,3.258866,10.000000
6.043149,5.412864,3.523364,10.000000
5.604704,5.097757,2.826450,10.000000
7.701818,5.094880,8.960885,10.000000
4.737823,5.073025,7.275827,10.000000
5.193251,3.612049,5.174467,10.000000
5.223145,4.092582,4.010257,10.000000
5.379527,5.264265,3.262122,10.000000
5.992623,4.597007,3.726840,10.000000
5.918346,5.424712,3.253478,10.000000
