X,Y,Z,M
5.036157,6.271742,3.842505,10.000000
6.456795,5.535358,5.088786,10.000000
5.441929,5.753767,3.897280,10.000000
6.470278,4.099746,4.262196,10.000000
5.220704,5.433946,3.920717,10.000000
5.560073,5.829485,4.612751,10.000000
5.935134,6.020412,4.434885,10.000000
5.665277,5.405609,4.378242,10.000000
3.873996,0.954051,4.808989,10.000000
6.652286,5.283411,4.414441,10.000000
5.519238,8.274543,0.548209,10.000000
6.423283,6.809346,3.303040,10.000000
5.613242,5.732241,4.137323,10.000000
5.640641,5.875741,4.001951,10.000000
5.794065,5.871286,4.316113,10.000000
