X,Y,Z,M
4.768961,5.365822,4.472054,10.000000
5.560207,4.714802,5.329099,10.000000
5.050770,4.981149,4.543130,10.000000
9.033746,0.219220,9.551064,10.000000
4.738164,4.618303,4.592197,10.000000
4.976869,4.940935,5.044366,10.000000
5.268437,5.129074,4.777485,10.000000
5.002827,4.564846,4.890617,10.000000
9.274870,9.374737,0.000356,10.000000
9.178393,9.673704,9.745305,10.000000
0.967115,8.358320,9.438085,10.000000
6.020199,6.166944,3.732071,10.000000
5.180928,4.967071,4.666151,10.000000
5.059268,5.072374,4.402764,10.000000
5.189821,4.996162,4.744148,10.000000
