X,Y,Z,M
3.302372,4.903881,4.812929,10.000000
4.010741,3.546798,5.878700,10.000000
4.030288,5.150114,5.729904,10.000000
8.782132,6.500696,4.648738,10.000000
4.065340,5.352162,5.571651,10.000000
3.438553,4.280871,5.483255,10.000000
3.154415,3.785984,5.313917,10.000000
3.599649,4.449408,5.941898,10.000000
8.323163,6.402220,8.414601,10.000000
5.836335,4.893739,2.236569,10.000000
2.215688,6.114693,5.555329,10.000000
3.837763,5.316201,4.616158,10.000000
3.909903,3.934519,5.624734,10.000000
3.522677,4.765729,4.669930,10.000000
3.362463,3.773334,5.573934,10.000000
