X,Y,Z,M
4.124866,4.107894,4.460291,10.000000
4.330898,4.829779,3.489261,10.000000
3.874744,3.659877,3.736814,10.000000
0.535223,3.815531,4.716619,10.000000
3.826513,3.413279,3.920825,10.000000
4.037573,4.258681,4.479928,10.000000
4.664584,4.894959,4.119872,10.000000
4.497515,3.587713,4.060188,10.000000
5.503034,1.205389,3.568094,10.000000
6.561198,8.254872,5.868905,10.000000
5.882833,3.946060,1.682033,10.000000
4.190415,3.133651,4.799874,10.000000
3.936308,4.785069,3.848620,10.000000
4.844199,4.332384,3.440595,10.000000
4.533424,4.934484,3.823215,10.000000
