X,Y,Z,M
5.047090,6.566127,4.139118,10.000000
6.789924,5.522961,5.094150,10.000000
5.521225,5.489251,3.909516,10.000000
5.779756,3.431966,3.227201,10.000000
5.390583,5.108100,4.087380,10.000000
5.605059,5.887004,5.026708,10.000000
6.247300,6.477199,4.556767,10.000000
6.083693,5.056085,4.675458,10.000000
3.285352,1.004305,5.762323,10.000000
6.049747,4.628227,3.024355,10.000000
5.106956,9.168781,0.726467,10.000000
6.415633,6.052564,3.790332,10.000000
5.637615,6.216340,4.172498,10.000000
6.258196,6.153133,3.471736,10.000000
6.083803,6.388378,4.302044,10.000000
