X,Y,Z,M
4.040756,4.027068,6.178726,10.000000
2.359691,4.312732,5.972849,10.000000
2.809303,4.303460,5.743861,10.000000
8.850944,7.467205,4.330045,10.000000
3.007447,4.786874,5.668873,10.000000
3.536696,4.924585,5.067959,10.000000
3.543258,4.918925,5.904825,10.000000
2.867539,5.469664,5.237470,10.000000
0.178774,4.655198,5.788008,10.000000
8.177085,5.630547,0.633523,10.000000
4.037709,4.469890,4.304185,10.000000
2.217302,4.682592,5.881207,10.000000
3.382691,4.682383,5.771435,10.000000
2.945070,4.164433,7.530777,10.000000
3.440890,4.675611,6.062860,10.000000
