X,Y,Z,M
3.353897,4.119403,6.681550,10.000000
1.997852,4.495555,6.141248,10.000000
2.071057,4.333664,5.839333,10.000000
3.136348,5.942233,5.251886,10.000000
2.177805,4.399898,5.909791,10.000000
2.935978,5.160982,5.582412,10.000000
3.107829,5.345892,6.113787,10.000000
2.450394,5.342749,5.404266,10.000000
7.379810,5.894451,8.059944,10.000000
3.756802,3.829835,4.029819,10.000000
2.976758,5.467239,4.599198,10.000000
1.950183,4.444725,6.591787,10.000000
2.683048,5.045020,5.905554,10.000000
2.449150,4.222067,7.873151,10.000000
2.979656,5.129992,6.106404,10.000000
