X,Y,Z,M
5.017388,6.539935,4.085457,10.000000
6.762158,5.518979,5.126502,10.000000
5.493276,5.530776,3.898509,10.000000
5.900452,3.502945,3.388922,10.000000
5.340986,5.146972,4.055093,10.000000
5.587260,5.882322,4.983313,10.000000
6.204675,6.420882,4.549063,10.000000
6.015777,5.097260,4.642054,10.000000
3.378796,0.987130,5.606055,10.000000
6.165449,4.710181,3.235500,10.000000
5.174094,9.028289,0.687013,10.000000
6.437386,6.200302,3.689099,10.000000
5.624510,6.146925,4.166905,10.000000
6.160696,6.118863,3.542766,10.000000
6.039224,6.318704,4.310030,10.000000
