X,Y,Z,M
4.631176,4.192484,2.956780,10.000000
4.807916,3.947094,3.575439,10.000000
4.748067,4.398384,3.274981,10.000000
8.438252,3.279952,3.786025,10.000000
4.445778,4.145529,3.222031,10.000000
4.653095,4.025843,3.211671,10.000000
4.659907,3.888438,3.207324,10.000000
4.446537,4.081195,3.286796,10.000000
8.598437,3.668305,3.367057,10.000000
8.425109,3.844858,3.532658,10.000000
8.002473,6.454926,4.119041,10.000000
5.532338,5.492740,2.318851,10.000000
4.834382,3.835804,3.294776,10.000000
4.409440,4.083965,3.461132,10.000000
4.649469,3.806569,3.328329,10.000000
