X,Y,Z,M
7.060078,4.650639,3.775934,10.000000
6.594339,5.035326,4.160021,10.000000
6.941826,5.518832,4.207293,10.000000
2.965354,4.468695,0.437434,10.000000
6.790193,5.566878,4.014585,10.000000
6.974069,4.963365,3.649041,10.000000
6.631586,4.407922,3.997006,10.000000
6.504909,5.525904,3.849616,10.000000
0.875200,3.129765,0.901843,10.000000
3.012447,3.906376,0.873673,10.000000
3.812257,6.315742,3.376391,10.000000
7.182527,6.192914,3.478223,10.000000
7.034492,4.393922,4.139391,10.000000
6.243344,4.733746,4.899533,10.000000
6.671572,4.338676,4.196898,10.000000
