X,Y,Z,M
3.871890,3.918443,4.636385,10.000000
3.305070,4.829784,3.575605,10.000000
3.389281,3.959176,4.249055,10.000000
5.586010,4.213486,3.120647,10.000000
3.481857,4.012833,4.380409,10.000000
3.546773,4.267023,4.295519,10.000000
3.847116,4.674140,4.180764,10.000000
3.742436,4.238437,4.228196,10.000000
9.103727,8.396270,3.036023,10.000000
6.442399,1.973328,1.931984,10.000000
4.513255,1.691688,5.222811,10.000000
3.153420,3.178946,5.038083,10.000000
3.464576,4.696300,4.103836,10.000000
4.074499,4.355392,3.966695,10.000000
3.809421,4.751792,4.035349,10.000000
