X,Y,Z,M
3.753980,4.560060,4.302226,10.000000
4.894949,4.616172,4.043033,10.000000
3.945879,3.683303,3.627037,10.000000
0.658710,4.141617,4.074735,10.000000
3.822386,3.248324,3.865539,10.000000
4.038113,4.291623,4.850668,10.000000
4.761220,5.053605,4.265948,10.000000
4.648428,3.217713,4.315134,10.000000
5.095552,0.475430,3.238971,10.000000
5.591962,8.446720,5.685616,10.000000
5.946045,3.385756,2.348022,10.000000
4.740691,3.464128,4.599159,10.000000
3.915354,4.901910,3.899079,10.000000
4.942497,4.585423,3.004990,10.000000
4.588530,5.088054,3.896126,10.000000
