X,Y,Z,M
3.622201,4.637010,4.989851,10.000000
3.562989,3.325308,6.075642,10.000000
3.838528,5.092679,5.874071,10.000000
8.880977,6.753077,4.557242,10.000000
3.976251,5.572010,5.647967,10.000000
3.509523,4.369792,5.209703,10.000000
3.168077,3.792022,5.443569,10.000000
3.345215,4.876276,5.859148,10.000000
8.787927,6.040675,7.915081,10.000000
6.392105,5.051894,1.793942,10.000000
2.383973,6.089262,5.044068,10.000000
3.295145,5.441298,4.633109,10.000000
3.970892,3.867449,5.731203,10.000000
3.303405,4.580913,5.482423,10.000000
3.355050,3.680857,5.816147,10.000000
