X,Y,Z,M
5.503200,4.470623,4.186034,10.000000
5.694195,5.755623,2.715527,10.000000
5.096857,4.140930,3.127702,10.000000
7.423068,5.783981,1.654666,10.000000
4.994633,3.843933,3.309107,10.000000
5.421293,4.985462,3.808174,10.000000
5.937546,5.526564,3.644037,10.000000
5.770115,4.400328,3.110765,10.000000
8.316442,5.611056,8.498208,10.000000
3.721056,4.978396,6.683244,10.000000
4.765636,4.220440,5.449564,10.000000
5.728802,3.772874,4.220822,10.000000
5.116038,5.381957,3.333906,10.000000
6.099442,4.707178,3.065402,10.000000
5.787697,5.587551,3.246739,10.000000
