X,Y,Z,M
2.821954,5.599460,5.944578,10.000000
3.945515,6.591035,5.291507,10.000000
3.727532,5.439602,5.414476,10.000000
5.844112,6.706918,1.186659,10.000000
3.416048,4.688635,5.699235,10.000000
3.202802,5.267010,6.215848,10.000000
3.311414,5.637952,5.521384,10.000000
3.872839,4.577663,5.444921,10.000000
2.127797,4.695384,4.160430,10.000000
4.579282,7.440547,7.077343,10.000000
4.841966,5.311145,4.115691,10.000000
4.169703,4.707395,6.571046,10.000000
2.885107,5.826183,5.485183,10.000000
3.388737,4.740291,6.876372,10.000000
3.285490,5.947555,5.101743,10.000000
