X,Y,Z,M
3.968554,5.038977,3.615307,10.000000
5.392262,3.638472,5.021823,10.000000
4.878964,4.493443,4.004049,10.000000
2.228186,5.106287,2.313056,10.000000
4.787318,4.344069,3.991523,10.000000
4.631380,4.301410,4.407451,10.000000
4.541400,4.221305,4.216578,10.000000
4.747212,3.939987,4.342377,10.000000
3.746529,8.709944,2.487035,10.000000
2.607474,8.316735,4.807045,10.000000
4.719950,2.986138,5.355210,10.000000
5.395470,5.143670,3.388556,10.000000
4.649292,4.201730,4.204175,10.000000
4.516504,4.538093,3.625110,10.000000
4.536706,4.180220,4.240428,10.000000
