X,Y,Z,M
5.624907,4.182043,4.509710,10.000000
4.155627,5.485690,3.287052,10.000000
4.668719,4.592642,4.201513,10.000000
7.681322,5.373502,3.855003,10.000000
4.789738,4.717909,4.145769,10.000000
5.015098,4.933487,3.695199,10.000000
5.079447,4.973316,4.050144,10.000000
4.868764,5.143617,3.732506,10.000000
2.881788,2.885495,3.243708,10.000000
8.292741,5.783387,2.310770,10.000000
3.168541,6.505968,5.412055,10.000000
4.112047,4.069442,4.641002,10.000000
4.951626,4.952590,4.049304,10.000000
4.994107,4.576037,4.832601,10.000000
5.068141,4.986565,4.059812,10.000000
