X,Y,Z,M
5.442463,5.367043,4.020027,10.000000
5.621450,5.222972,3.493737,10.000000
5.401783,4.895861,3.792122,10.000000
4.851818,0.471303,6.051320,10.000000
5.538078,4.841197,4.021093,10.000000
5.415902,5.121801,4.048396,10.000000
5.719316,5.702885,3.718627,10.000000
5.858688,4.743086,4.075793,10.000000
7.920463,4.473706,0.023276,10.000000
4.926400,8.495940,6.843622,10.000000
6.249781,2.667433,5.094119,10.000000
5.236780,3.874886,4.567643,10.000000
5.318350,5.841744,3.669385,10.000000
6.124564,5.592185,2.992486,10.000000
5.684407,5.840228,3.564270,10.000000
