X,Y,Z,M
5.719535,4.090392,4.434912,10.000000
4.075762,5.324996,3.324208,10.000000
4.778775,4.654864,4.319739,10.000000
7.453904,5.480375,3.521671,10.000000
4.923320,4.889900,4.209444,10.000000
5.086392,4.860929,3.532032,10.000000
5.007463,4.733020,4.023396,10.000000
4.814768,5.326739,3.688150,10.000000
2.724494,3.302401,3.037580,10.000000
8.644792,6.025639,2.467044,10.000000
3.103091,6.337440,5.653114,10.000000
4.036837,4.207349,4.512145,10.000000
5.060997,4.744351,4.110157,10.000000
4.888069,4.447584,5.070547,10.000000
5.034028,4.735624,4.121550,10.000000
