X,Y,Z,M
5.369510,5.749064,5.320265,10.000000
5.802159,5.413393,5.054805,10.000000
5.535001,5.160471,5.001688,10.000000
8.125259,8.574620,8.291147,10.000000
5.669444,5.207099,5.165387,10.000000
5.509376,5.573272,5.375909,10.000000
5.739833,5.899359,5.161887,10.000000
5.853281,5.204525,5.225463,10.000000
8.385876,8.353164,8.723646,10.000000
8.145218,8.323782,8.365885,10.000000
8.687206,7.548695,7.990109,10.000000
5.242564,4.672209,5.516547,10.000000
5.469114,5.903915,5.021273,10.000000
6.009345,5.604997,4.710209,10.000000
5.723126,5.953956,4.999618,10.000000
