X,Y,Z,M
4.536471,4.668527,4.229245,10.000000
4.708284,4.639671,3.737151,10.000000
4.570168,4.249283,3.889924,10.000000
9.705594,2.316326,1.348625,10.000000
4.798904,4.416399,3.989839,10.000000
4.606083,4.672744,4.111235,10.000000
4.739629,4.923227,4.002640,10.000000
4.909290,4.459175,3.981725,10.000000
9.592891,0.415982,1.611652,10.000000
9.858517,1.562965,1.562276,10.000000
4.998425,8.844453,1.366195,10.000000
4.012432,3.380320,4.728720,10.000000
4.495338,4.946080,3.887525,10.000000
5.012941,4.660816,3.633206,10.000000
4.732181,4.988957,3.856740,10.000000
