X,Y,Z,M
3.379123,5.536833,5.035896,10.000000
3.400031,4.527117,5.927720,10.000000
3.591596,5.609239,6.117347,10.000000
9.128452,0.487050,8.818147,10.000000
3.761218,6.235180,5.854168,10.000000
3.324446,5.060028,5.552775,10.000000
3.093931,4.571461,5.752171,10.000000
3.118480,5.597759,6.344130,10.000000
4.279819,7.103125,9.289198,10.000000
2.253359,2.302172,3.534037,10.000000
2.465202,4.928769,7.260618,10.000000
3.181491,6.075789,4.609714,10.000000
3.801848,4.669394,5.971353,10.000000
3.425205,5.953515,3.939450,10.000000
3.209521,4.517871,6.091902,10.000000
