X,Y,Z,M
4.740148,6.018580,5.102210,10.000000
6.094495,4.937229,5.461222,10.000000
5.236616,4.788474,4.671609,10.000000
8.370556,9.195502,8.677355,10.000000
5.161439,4.532295,4.960889,10.000000
5.126155,5.379651,5.693813,10.000000
5.740825,6.051576,5.115415,10.000000
5.679230,4.485152,5.325428,10.000000
8.683045,8.688250,9.224050,10.000000
8.442381,8.787166,8.821662,10.000000
9.456820,7.689118,8.404596,10.000000
5.671672,5.106871,4.738119,10.000000
5.249581,5.912053,4.805770,10.000000
5.969646,5.558616,4.083020,10.000000
5.644864,6.012245,4.840061,10.000000
