X,Y,Z,M
5.082726,4.958113,4.378983,10.000000
5.153465,4.868587,4.953172,10.000000
5.106502,5.172997,4.631769,10.000000
9.176059,0.450407,9.740333,10.000000
4.865589,4.967513,4.555468,10.000000
5.083588,4.872455,4.609549,10.000000
5.063762,4.739143,4.631538,10.000000
4.861309,4.939707,4.646296,10.000000
9.375232,9.524733,0.141531,10.000000
9.330779,9.847257,9.935849,10.000000
1.379115,8.507165,9.653271,10.000000
5.752946,6.073123,3.875157,10.000000
5.207867,4.667421,4.675226,10.000000
4.790978,4.907351,4.777111,10.000000
5.041429,4.647662,4.724557,10.000000
