X,Y,Z,M
4.082710,4.214791,4.646101,10.000000
4.437733,3.657192,5.613391,10.000000
4.399361,4.395691,5.053161,10.000000
1.625082,6.471337,0.899019,10.000000
4.298226,4.355158,4.908984,10.000000
4.320996,4.088220,4.908269,10.000000
4.018602,3.680831,5.109048,10.000000
4.052412,4.186217,5.007100,10.000000
4.692914,7.035413,2.231298,10.000000
7.255025,1.025626,8.097162,10.000000
5.362750,3.680804,3.348305,10.000000
4.645821,5.198631,4.279463,10.000000
4.383444,3.621640,5.158401,10.000000
3.706070,3.950871,5.483161,10.000000
4.045167,3.593410,5.252086,10.000000
