X,Y,Z,M
4.593654,5.296330,3.522643,10.000000
5.994084,3.844716,4.694417,10.000000
5.737926,5.076554,4.162186,10.000000
9.950191,4.864781,2.923770,10.000000
5.667182,4.846912,4.131745,10.000000
5.079779,4.411847,4.494843,10.000000
4.896384,4.172224,3.938051,10.000000
5.518589,3.996094,4.596967,10.000000
0.240116,7.455654,5.969077,10.000000
1.392478,4.510883,3.037530,10.000000
4.639202,6.180398,3.628404,10.000000
5.990326,5.055372,3.606008,10.000000
5.390275,4.306236,4.192322,10.000000
5.249278,4.944296,3.089191,10.000000
5.040418,4.205464,4.071335,10.000000
