X,Y,Z,M
5.400497,4.558063,4.329222,10.000000
4.736693,5.047099,4.509217,10.000000
5.161534,5.330599,4.714503,10.000000
9.304823,0.698448,9.912903,10.000000
5.039176,5.322364,4.527840,10.000000
5.194092,4.828319,4.173203,10.000000
4.866730,4.399513,4.479813,10.000000
4.766715,5.325495,4.393548,10.000000
9.459621,9.659190,0.300436,10.000000
9.469451,0.004240,0.116984,10.000000
1.809985,8.640634,9.846344,10.000000
5.359996,5.770684,4.158208,10.000000
5.214337,4.432033,4.669990,10.000000
4.583455,4.759850,5.117420,10.000000
4.905015,4.367276,4.681100,10.000000
