X,Y,Z,M
2.938128,5.214326,4.802762,10.000000
4.652486,4.497796,5.209346,10.000000
4.155238,4.937358,5.227790,10.000000
8.401808,5.931434,4.866100,10.000000
3.984687,4.527802,5.282833,10.000000
3.437796,4.316197,5.884998,10.000000
3.435833,4.232611,5.084321,10.000000
4.097050,3.768640,5.734556,10.000000
7.282111,7.075552,9.298867,10.000000
4.512484,4.574273,3.495398,10.000000
2.487497,5.593755,6.409520,10.000000
4.730526,4.680537,4.962912,10.000000
3.683171,4.419940,5.254317,10.000000
4.026840,4.999784,3.563565,10.000000
3.564281,4.400001,4.993127,10.000000
