X,Y,Z,M
8.490838,6.597856,7.431857,10.000000
6.614209,8.055910,6.366801,10.000000
7.784453,7.943098,7.741138,10.000000
2.919506,3.288547,1.967020,10.000000
8.160875,8.524737,7.497009,10.000000
8.031629,7.492213,6.416001,10.000000
7.217403,6.686094,7.238100,10.000000
7.487344,8.626921,6.895815,10.000000
2.897980,2.704459,2.050809,10.000000
3.047977,3.076998,2.148526,10.000000
3.928078,2.676453,2.229727,10.000000
6.442333,6.504759,8.360506,10.000000
7.731157,6.932273,7.589975,10.000000
7.136871,7.209094,8.444450,10.000000
7.362116,6.820106,7.530064,10.000000
