X,Y,Z,M
2.299431,6.158994,5.528205,10.000000
4.085798,6.664494,5.427662,10.000000
3.920241,5.828165,5.705728,10.000000
5.061067,5.908039,1.852110,10.000000
3.629792,5.354324,5.829438,10.000000
2.957519,5.164175,6.358083,10.000000
2.951720,5.201380,5.554307,10.000000
3.705385,4.616284,5.916235,10.000000
3.155877,4.231397,3.305358,10.000000
5.224366,7.984293,6.992322,10.000000
4.981011,4.525681,4.645469,10.000000
4.201565,5.211266,6.079011,10.000000
2.940031,5.578474,5.697952,10.000000
3.305331,5.155549,5.964625,10.000000
3.002321,5.594514,5.251292,10.000000
