X,Y,Z,M
5.874524,4.869245,3.473758,10.000000
5.098989,6.178562,2.059700,10.000000
5.014005,4.911389,2.740429,10.000000
4.429369,2.984197,7.741123,10.000000
5.052179,4.861637,2.827581,10.000000
5.471510,5.512744,2.794243,10.000000
5.860423,5.888027,2.965514,10.000000
5.552750,5.385836,2.501201,10.000000
0.387340,0.770725,8.825447,10.000000
6.326474,4.511704,7.770657,10.000000
4.372375,5.850811,4.184869,10.000000
5.018641,4.519035,3.518626,10.000000
5.278536,5.777504,2.764185,10.000000
5.863816,5.243833,3.112540,10.000000
5.763296,5.899021,2.760038,10.000000
