X,Y,Z,M
4.758870,5.033693,4.506553,10.000000
4.922632,5.763442,3.693316,10.000000
4.334768,4.536558,3.644204,10.000000
8.189415,4.771296,5.410077,10.000000
4.282678,4.129769,3.844744,10.000000
4.621315,5.207406,4.619913,10.000000
5.223327,5.892840,4.179672,10.000000
5.088011,4.229544,4.153493,10.000000
4.053700,1.332543,4.428485,10.000000
6.125803,4.503551,1.905785,10.000000
4.040108,6.722939,3.859344,10.000000
4.877012,4.015549,4.764187,10.000000
4.437602,5.763319,3.840035,10.000000
5.332409,5.317505,3.348358,10.000000
5.066893,5.942165,3.830276,10.000000
