X,Y,Z,M
4.747745,3.494312,4.816415,10.000000
2.936236,4.534165,4.079272,10.000000
4.248194,4.673757,5.295346,10.000000
3.488631,5.671405,1.231962,10.000000
4.394593,5.101659,5.068260,10.000000
4.188704,4.205875,3.908321,10.000000
3.531290,3.535862,4.487267,10.000000
3.669899,5.246233,4.410807,10.000000
6.966005,7.955645,2.459242,10.000000
7.043672,1.306425,9.871678,10.000000
5.588161,1.887318,3.902814,10.000000
3.194464,4.499499,4.780301,10.000000
4.220581,3.742936,4.883600,10.000000
3.416311,3.758279,5.984412,10.000000
3.694338,3.543020,4.818225,10.000000
