X,Y,Z,M
4.217550,4.076647,4.655260,10.000000
4.156734,3.771196,5.400293,10.000000
4.416574,4.506635,5.141671,10.000000
1.886374,6.367902,0.905894,10.000000
4.353065,4.563607,4.954789,10.000000
4.319522,4.113449,4.700205,10.000000
3.887102,3.570292,5.013517,10.000000
3.956109,4.432473,4.900629,10.000000
5.066029,7.223962,2.233531,10.000000
7.241581,1.050163,8.395245,10.000000
5.498663,3.321861,3.329742,10.000000
4.413070,5.224841,4.296398,10.000000
4.388490,3.563684,5.154336,10.000000
3.575248,3.879951,5.691017,10.000000
3.950588,3.489255,5.222878,10.000000
