X,Y,Z,M
5.388882,5.737337,3.696852,10.000000
5.814557,5.613655,4.649842,10.000000
5.558745,5.985342,4.025414,10.000000
6.866889,5.365356,5.266138,10.000000
5.357961,5.884234,3.883163,10.000000
5.647603,5.710325,3.986631,10.000000
5.568646,5.413967,4.188209,10.000000
5.328986,5.892448,3.980855,10.000000
4.524616,1.050791,3.835814,10.000000
6.846141,6.129372,5.700012,10.000000
5.943999,7.258845,0.551186,10.000000
6.123912,7.089631,3.196962,10.000000
5.695707,5.233758,4.124184,10.000000
5.117032,5.512432,4.620103,10.000000
5.520581,5.273449,4.263438,10.000000
