X,Y,Z,M
5.932615,5.154087,3.427956,10.000000
7.500685,4.245124,4.667590,10.000000
6.406369,4.514237,3.479908,10.000000
2.814777,4.932682,0.876364,10.000000
6.173025,4.120849,3.560574,10.000000
6.465781,4.611971,4.284883,10.000000
6.943743,4.937106,3.954886,10.000000
6.724573,4.018589,4.044170,10.000000
1.087824,4.239731,2.347275,10.000000
2.688918,4.025778,1.489167,10.000000
4.901473,8.539494,4.193532,10.000000
7.552464,5.658694,2.785952,10.000000
6.532160,4.655961,3.664412,10.000000
6.775101,4.722842,3.357847,10.000000
6.792356,4.771037,3.819614,10.000000
