X,Y,Z,M
2.220121,5.383120,6.267256,10.000000
2.974599,6.318830,5.624629,10.000000
2.786345,4.942936,5.616993,10.000000
0.719739,3.359174,6.775903,10.000000
2.556853,4.215589,5.846355,10.000000
2.687218,5.144360,6.374534,10.000000
2.863091,5.639628,5.885660,10.000000
3.189116,4.360066,5.647116,10.000000
6.754401,6.563347,8.937357,10.000000
3.308567,2.564590,2.974433,10.000000
4.370407,3.863580,5.382278,10.000000
3.278942,4.384791,6.884696,10.000000
2.215940,5.708002,5.749788,10.000000
2.720908,4.876808,6.636539,10.000000
2.762831,5.849445,5.489575,10.000000
