X,Y,Z,M
5.073003,6.194081,3.804032,10.000000
6.365608,5.544291,5.041442,10.000000
5.449275,5.797500,3.908909,10.000000
6.566243,4.274853,4.442641,10.000000
5.223449,5.505209,3.903240,10.000000
5.566716,5.812558,4.514675,10.000000
5.873757,5.922207,4.398941,10.000000
5.598955,5.482550,4.312707,10.000000
3.978493,0.959136,4.647312,10.000000
6.719268,5.422040,4.653512,10.000000
5.589721,8.113458,0.534151,10.000000
6.394158,6.894752,3.256680,10.000000
5.621096,5.642632,4.132287,10.000000
5.539361,5.816411,4.106375,10.000000
5.744189,5.769050,4.310751,10.000000
