X,Y,Z,M
2.405647,4.736773,5.365240,10.000000
2.904883,3.638839,6.218010,10.000000
3.005043,5.001995,6.324314,10.000000
6.435663,7.682143,4.260219,10.000000
3.080451,5.408852,6.127038,10.000000
2.406675,4.222979,6.020450,10.000000
2.148355,3.717550,5.905740,10.000000
2.490183,4.590541,6.552784,10.000000
6.917177,4.563421,6.043350,10.000000
1.945225,6.528997,8.228609,10.000000
1.045388,5.411068,6.952751,10.000000
2.735648,5.235223,5.041392,10.000000
2.926869,3.885595,6.178360,10.000000
2.621662,4.834125,4.694270,10.000000
2.333638,3.714702,6.172783,10.000000
