X,Y,Z,M
1.723595,5.233534,5.510707,10.000000
3.305059,5.027072,5.740557,10.000000
3.036457,4.935176,6.024958,10.000000
7.410314,7.876265,4.160846,10.000000
2.852889,4.523073,6.067965,10.000000
2.227585,4.244359,6.662743,10.000000
2.185887,4.244464,5.873924,10.000000
2.892892,3.746213,6.514977,10.000000
5.842770,3.984534,4.989057,10.000000
0.789516,6.577908,9.268130,10.000000
2.162339,4.144049,7.582191,10.000000
3.510046,4.575528,5.793879,10.000000
2.344519,4.512673,5.997144,10.000000
2.841650,5.045721,4.183227,10.000000
2.275054,4.501803,5.712712,10.000000
