X,Y,Z,M
6.357449,7.345051,6.628838,10.000000
7.474272,6.358142,7.489762,10.000000
6.857917,6.672995,6.635540,10.000000
4.591243,4.448227,3.873590,10.000000
6.514249,6.217853,6.751659,10.000000
6.629695,6.717096,7.341093,10.000000
7.096272,7.115604,6.834604,10.000000
6.892629,6.092026,7.116945,10.000000
4.530135,4.331496,3.770792,10.000000
4.661329,4.463617,3.926448,10.000000
4.781256,4.578675,4.079041,10.000000
7.883361,7.855020,5.821971,10.000000
6.907758,6.965960,6.701090,10.000000
7.064660,6.980857,6.202410,10.000000
7.017513,6.998437,6.742267,10.000000
