X,Y,Z,M
4.229132,5.033086,4.253799,10.000000
2.827094,4.136947,4.411440,10.000000
2.913485,5.137898,4.080836,10.000000
6.821932,6.286619,9.627995,10.000000
3.227672,5.871460,3.933328,10.000000
3.687696,5.797351,3.466979,10.000000
3.734578,5.736923,4.221417,10.000000
2.985542,6.424429,3.910876,10.000000
5.295371,7.038818,6.709967,10.000000
1.653490,4.927837,5.301176,10.000000
4.338242,3.894570,5.071450,10.000000
2.568654,6.010844,3.353109,10.000000
3.883140,5.372465,4.041143,10.000000
3.476934,6.265506,3.113456,10.000000
3.794173,5.245749,4.629419,10.000000
