X,Y,Z,M
5.006087,3.191235,4.073982,10.000000
3.182539,4.313587,2.940961,10.000000
4.264894,4.134617,4.199254,10.000000
1.089402,2.995786,6.252177,10.000000
4.415768,4.553269,4.040332,10.000000
4.324777,3.951370,3.081763,10.000000
3.973904,3.525041,3.596156,10.000000
3.935532,4.874110,3.388532,10.000000
5.572436,4.531662,4.505756,10.000000
8.999395,7.306591,6.167804,10.000000
4.913408,5.467154,1.141971,10.000000
3.218924,3.676795,4.093937,10.000000
4.396630,3.636707,3.869562,10.000000
3.950046,3.477002,4.846305,10.000000
4.096879,3.524091,3.813428,10.000000
