X,Y,Z,M
4.736139,4.412601,6.054050,10.000000
3.059036,4.488289,5.705119,10.000000
3.086295,4.833115,5.401040,10.000000
7.696826,8.746010,9.961374,10.000000
3.248833,4.963150,5.430773,10.000000
4.056537,5.619615,5.055046,10.000000
4.172636,5.763028,5.644301,10.000000
3.485789,5.949144,5.056376,10.000000
2.062959,6.493185,7.703072,10.000000
2.329839,4.112500,5.453427,10.000000
2.788821,6.888050,5.107145,10.000000
3.022942,5.091003,5.828603,10.000000
3.891311,5.373431,5.440827,10.000000
3.698345,5.002943,6.518383,10.000000
4.080700,5.439973,5.742985,10.000000
