X,Y,Z,M
4.646582,5.271728,3.508325,10.000000
5.912019,3.766999,4.764840,10.000000
5.748444,5.123954,4.234648,10.000000
0.016690,4.810152,3.013135,10.000000
5.700469,4.963173,4.177807,10.000000
5.099021,4.402409,4.437871,10.000000
4.865240,4.105429,3.958717,10.000000
5.465698,4.098462,4.626329,10.000000
0.326144,7.533491,5.821802,10.000000
1.357983,4.493397,2.844784,10.000000
4.716593,6.153112,3.479149,10.000000
5.893215,5.151366,3.568408,10.000000
5.430580,4.246469,4.235317,10.000000
5.181489,4.921918,3.250876,10.000000
5.019910,4.125744,4.136707,10.000000
