X,Y,Z,M
3.586166,4.849483,4.108495,10.000000
5.243999,4.342059,4.478643,10.000000
4.111092,3.815232,3.620179,10.000000
0.893853,4.404005,3.558713,10.000000
3.950231,3.324724,3.848008,10.000000
4.108879,4.300836,4.966265,10.000000
4.756013,4.994746,4.327643,10.000000
4.718901,3.132227,4.438097,10.000000
4.741771,0.027668,3.000215,10.000000
4.791580,8.518897,5.505040,10.000000
5.831054,3.013197,3.059033,10.000000
5.111494,3.896142,4.288662,10.000000
4.000595,4.838922,3.968608,10.000000
4.910489,4.690063,2.867912,10.000000
4.588953,5.011809,3.981684,10.000000
