X,Y,Z,M
4.220320,4.597692,5.000609,10.000000
5.688205,3.758743,5.472943,10.000000
4.495540,3.521136,4.536777,10.000000
9.638559,7.152043,1.344647,10.000000
4.452847,3.179876,4.793216,10.000000
4.632308,4.012952,5.684472,10.000000
5.272691,4.775231,5.158987,10.000000
5.198125,3.077328,5.312198,10.000000
1.483530,4.288768,3.310642,10.000000
6.734209,1.516325,4.823901,10.000000
3.207105,6.061248,5.817854,10.000000
5.188556,3.260882,5.289580,10.000000
4.541784,4.649965,4.794635,10.000000
5.451089,4.484984,3.815283,10.000000
5.117764,4.817839,4.834849,10.000000
