X,Y,Z,M
3.403915,4.063890,6.647922,10.000000
1.968982,4.329528,6.182041,10.000000
2.066728,4.330112,5.879536,10.000000
3.359439,6.114858,5.157619,10.000000
2.199333,4.483816,5.924262,10.000000
2.936679,5.127499,5.531658,10.000000
3.086577,5.254224,6.120802,10.000000
2.395324,5.402112,5.436152,10.000000
7.402497,5.835951,7.978831,10.000000
3.762351,3.976882,4.177946,10.000000
2.800414,5.580143,4.630451,10.000000
1.878563,4.504760,6.490998,10.000000
2.739585,4.946990,5.929991,10.000000
2.434793,4.207559,7.842802,10.000000
2.971194,5.015336,6.158889,10.000000
