X,Y,Z,M
6.331353,3.615534,4.280225,10.000000
5.107341,4.306507,4.003715,10.000000
6.122461,4.586731,4.663120,10.000000
5.699366,6.621346,3.535219,10.000000
6.108387,4.866309,4.401097,10.000000
5.958919,4.148594,3.687251,10.000000
5.384190,3.391287,4.187058,10.000000
5.383537,4.954898,3.928326,10.000000
9.855710,9.747531,6.964117,10.000000
3.653123,6.942354,3.858092,10.000000
3.333189,4.470286,8.141103,10.000000
5.621756,5.119746,3.877142,10.000000
6.080345,3.439166,4.508918,10.000000
5.157623,3.629542,5.458997,10.000000
5.519524,3.313896,4.489332,10.000000
