X,Y,Z,M
6.762079,4.768970,3.639948,10.000000
6.882055,4.803479,4.384151,10.000000
6.818107,5.306516,4.031412,10.000000
2.904131,4.599042,0.494139,10.000000
6.610252,5.215816,3.891841,10.000000
6.864974,4.858477,3.818291,10.000000
6.728402,4.487206,4.008654,10.000000
6.547887,5.146564,3.911194,10.000000
0.854838,3.385003,1.263292,10.000000
2.912595,3.914726,0.994651,10.000000
4.017262,6.948760,3.585041,10.000000
7.398932,6.252991,3.181382,10.000000
6.938838,4.382818,4.032514,10.000000
6.339810,4.702256,4.585936,10.000000
6.713449,4.375950,4.133749,10.000000
