X,Y,Z,M
3.099190,5.792747,4.814548,10.000000
4.128683,6.805732,4.385452,10.000000
3.963911,5.761826,4.580449,10.000000
1.244516,5.679476,3.658088,10.000000
3.660677,4.942806,4.817513,10.000000
3.431159,5.444110,5.285249,10.000000
3.397413,5.685893,4.610601,10.000000
4.053816,4.780975,4.667071,10.000000
8.340040,5.605189,4.822229,10.000000
2.134953,3.991013,4.360669,10.000000
3.494106,6.731798,3.714674,10.000000
4.372254,4.981805,5.629281,10.000000
3.138308,5.970685,4.630085,10.000000
3.606354,4.909071,5.959738,10.000000
3.365756,6.096045,4.183634,10.000000
