X,Y,Z,M
6.737899,8.233107,7.555565,10.000000
8.399292,6.949533,8.480932,10.000000
7.353912,7.027955,7.259223,10.000000
3.328968,2.033183,1.898250,10.000000
7.030491,6.522319,7.478382,10.000000
7.142320,7.449116,8.445917,10.000000
7.867000,8.172623,7.715319,10.000000
7.630461,6.437449,8.015205,10.000000
3.378188,2.993965,1.815366,10.000000
3.097647,2.363038,1.597990,10.000000
1.658277,2.958381,1.412887,10.000000
8.536861,8.289915,6.740253,10.000000
7.401016,7.956181,7.396927,10.000000
7.946344,7.692318,6.640537,10.000000
7.738868,8.059269,7.448851,10.000000
