X,Y,Z,M
4.549177,5.313325,3.543042,10.000000
6.068609,3.931643,4.615998,10.000000
5.721547,5.024015,4.087507,10.000000
9.878944,4.919234,2.835535,10.000000
5.628962,4.728659,4.083879,10.000000
5.063318,4.425228,4.545059,10.000000
4.932689,4.246152,3.918239,10.000000
5.569021,3.902122,4.560008,10.000000
0.156691,7.376192,6.115032,10.000000
1.433242,4.529143,3.232082,10.000000
4.568651,6.191065,3.781277,10.000000
6.078313,4.954512,3.648993,10.000000
5.348779,4.371154,4.146778,10.000000
5.317511,4.963464,2.939809,10.000000
5.064235,4.291810,4.005020,10.000000
