X,Y,Z,M
3.047325,5.111331,4.754002,10.000000
4.392112,3.959530,5.583351,10.000000
4.134075,5.094659,5.508285,10.000000
8.625539,6.226757,4.752362,10.000000
4.058363,4.978126,5.450721,10.000000
3.405571,4.259662,5.732655,10.000000
3.241291,3.940790,5.195133,10.000000
3.858344,4.054540,5.904537,10.000000
7.819631,6.748740,8.876786,10.000000
5.220801,4.733656,2.778896,10.000000
2.254713,5.941315,6.032949,10.000000
4.338352,5.047854,4.747471,10.000000
3.799665,4.128660,5.464500,10.000000
3.766201,4.917560,3.999927,10.000000
3.428725,4.026996,5.289753,10.000000
