X,Y,Z,M
4.848841,5.695176,2.996477,10.000000
6.257430,5.236355,3.348649,10.000000
5.437309,4.867278,2.572180,10.000000
3.373412,3.278979,6.770591,10.000000
5.267293,4.245536,2.791713,10.000000
5.249525,5.169868,3.881573,10.000000
5.620917,5.680412,3.171545,10.000000
5.933897,3.887548,3.425769,10.000000
2.162183,1.534478,9.559158,10.000000
3.117920,4.963854,8.531055,10.000000
5.078364,7.130157,2.309022,10.000000
6.473786,4.547564,3.262813,10.000000
5.114252,5.651820,2.931354,10.000000
5.928244,5.515695,1.621873,10.000000
5.503749,5.760205,2.869579,10.000000
