X,Y,Z,M
5.236013,4.383098,3.700317,10.000000
4.501231,3.872995,4.350682,10.000000
5.334812,4.969069,4.594409,10.000000
4.776535,5.679495,1.904646,10.000000
5.460201,5.413324,4.336854,10.000000
5.219921,4.384340,3.386866,10.000000
4.510730,3.627827,3.988635,10.000000
4.658525,5.391803,3.910855,10.000000
2.753734,6.547213,2.308013,10.000000
0.602660,7.487417,3.750281,10.000000
3.444958,4.555021,6.449069,10.000000
4.538764,5.362393,3.437070,10.000000
5.333417,3.769348,4.359607,10.000000
4.301050,4.139670,5.169932,10.000000
4.676968,3.577985,4.375242,10.000000
