X,Y,Z,M
5.906271,5.026620,3.105373,10.000000
4.467880,5.615265,2.529145,10.000000
5.323293,5.829984,3.455050,10.000000
5.511124,3.142638,8.040306,10.000000
5.491656,6.399269,3.236246,10.000000
5.492465,5.583907,2.151896,10.000000
5.118544,5.073106,2.872960,10.000000
4.874293,6.789841,2.543619,10.000000
9.083436,0.347713,8.050559,10.000000
8.595450,4.064786,6.506849,10.000000
5.430222,3.966436,4.016244,10.000000
4.325301,6.031060,2.864595,10.000000
5.624016,5.105265,3.108352,10.000000
4.881303,5.183528,4.392105,10.000000
5.236648,5.004338,3.163861,10.000000
