X,Y,Z,M
2.599255,5.809925,5.811981,10.000000
4.016870,6.676744,5.319265,10.000000
3.808002,5.580783,5.508734,10.000000
5.592374,6.445651,1.388598,10.000000
3.487426,4.885995,5.754039,10.000000
3.099829,5.220987,6.297584,10.000000
3.171597,5.495770,5.530379,10.000000
3.834388,4.544827,5.607724,10.000000
2.441677,4.512289,3.822910,10.000000
4.814533,7.654909,7.072539,10.000000
4.940563,5.032060,4.248470,10.000000
4.217624,4.847429,6.446376,10.000000
2.870776,5.761979,5.554288,10.000000
3.354701,4.852425,6.615335,10.000000
3.171069,5.855086,5.128655,10.000000
