X,Y,Z,M
4.009218,4.753301,3.203259,10.000000
5.181246,3.790273,4.153767,10.000000
4.467584,4.095191,3.235834,10.000000
8.965871,3.027260,3.228522,10.000000
4.123653,3.674561,3.334757,10.000000
4.336659,4.145741,3.907264,10.000000
4.756219,4.456269,3.517396,10.000000
4.499010,3.588409,3.687854,10.000000
9.027411,2.725139,2.921146,10.000000
9.002037,3.307640,3.059924,10.000000
7.500684,7.305379,3.481759,10.000000
5.545892,5.371109,2.398852,10.000000
4.588894,4.274001,3.372562,10.000000
4.611197,4.313857,2.991822,10.000000
4.665639,4.317698,3.446796,10.000000
